molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL4225009,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](C(=O)NCc1ccccc1)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,0.21,active
CHEMBL4225149,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](C(=O)N1CCN(c2ncccn2)CC1)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,0.27,active
CHEMBL414993,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,4.5,active
CHEMBL4224849,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,4.6,active
CHEMBL4227183,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)NC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,8.0,active
CHEMBL4229158,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N(C)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,2.3,active
CHEMBL4227273,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](N(C)C(=O)NC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,945.0,active
CHEMBL4224783,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@H]([C@@H](C)CC)N(C)C(=O)NC1CCCC1)C(=O)NS(=O)(=O)C1CC1,35.0,active
CHEMBL4225716,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@H]([C@@H](C)CC)N(C)C(=O)NC(C)(C)C)C(=O)NS(=O)(=O)C1CC1,2.8,active
CHEMBL4228080,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N(C)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,10.0,active
CHEMBL4228402,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N(C)[C@H](C(=O)OC)C(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,1.7,active
CHEMBL4228717,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](OC(=O)NC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,13.0,active
CHEMBL4225245,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](OC(=O)NC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,11.0,active
CHEMBL4228457,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](OC(=O)NC(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,12.0,active
CHEMBL2403888,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,187.0,active
CHEMBL4224705,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,59.0,active
CHEMBL4225561,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@@H](C(=O)OC)C(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,327.0,active
CHEMBL4229052,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](C(=O)OC)C(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,33.0,active
CHEMBL4225301,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@@H](C)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,114.0,active
CHEMBL4228791,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](C)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,42.0,active
CHEMBL4227401,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@@H](C)COC)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,172.0,active
CHEMBL4228282,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@@H](CC)COC)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,121.0,active
CHEMBL4229110,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](COC)C(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,31.0,active
CHEMBL4225514,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](COC)[C@@H](C)CC)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,17.0,active
CHEMBL4225051,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](COC)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,14.0,active
CHEMBL4227396,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](COC)CC(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,66.0,active
CHEMBL4226548,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](COC)c1ccccc1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,184.0,active
CHEMBL4226979,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](COC)Cc1ccccc1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,226.0,active
CHEMBL4225768,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](C(=O)OC)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,19.0,active
CHEMBL4226876,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](C(=O)OC(C)(C)C)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,59.0,active
CHEMBL4226033,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](C(=O)O)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,9.0,active
CHEMBL4228440,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](C(N)=O)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,14.0,active
CHEMBL4225009,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](C(=O)NCc1ccccc1)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,23.0,active
CHEMBL4225149,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](C(=O)N1CCN(c2ncccn2)CC1)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,19.0,active
CHEMBL414993,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,18.0,active
CHEMBL4224849,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,7.0,active
CHEMBL4227183,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)NC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,3.2,active
CHEMBL4229158,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N(C)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,8.7,active
CHEMBL4225245,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](OC(=O)NC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,277.0,active
CHEMBL2403888,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,95.0,active
CHEMBL4224705,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,34.0,active
CHEMBL4225561,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@@H](C(=O)OC)C(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,433.0,active
CHEMBL4229052,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](C(=O)OC)C(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,71.0,active
CHEMBL4225301,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@@H](C)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,158.0,active
CHEMBL4228791,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](C)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,81.0,active
CHEMBL4227401,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@@H](C)COC)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,170.0,active
CHEMBL4228282,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@@H](CC)COC)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,171.0,active
CHEMBL4229110,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](COC)C(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,60.0,active
CHEMBL4225514,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](COC)[C@@H](C)CC)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,72.0,active
CHEMBL4225051,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](COC)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,26.0,active
CHEMBL4227396,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](COC)CC(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,201.0,active
CHEMBL4226548,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](COC)c1ccccc1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,524.0,active
CHEMBL4226979,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](COC)Cc1ccccc1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,265.0,active
CHEMBL4225768,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](C(=O)OC)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,41.0,active
CHEMBL4226876,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](C(=O)OC(C)(C)C)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,93.0,active
CHEMBL4226033,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](C(=O)O)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,11.0,active
CHEMBL4228440,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](C(N)=O)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,16.0,active
CHEMBL4225009,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](C(=O)NCc1ccccc1)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,15.0,active
CHEMBL4225149,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](C(=O)N1CCN(c2ncccn2)CC1)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,18.0,active
CHEMBL414993,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,18.0,active
CHEMBL4224849,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,7.4,active
CHEMBL4227183,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)NC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,16.0,active
CHEMBL4229158,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N(C)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,17.0,active
CHEMBL4225245,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](OC(=O)NC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,843.0,active
CHEMBL2063090,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)O[C@@H]1C[C@H]1CCCCCc1nc3ccc(OC)cc3nc1O2)C(=O)NS(=O)(=O)C1CC1,2.0,active
CHEMBL4649647,CC(=O)N[C@@H](C(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N1C[C@H](OCc2ccccc2)C[C@H]1C(=O)NC1(C(=O)O)CC1)C(C)C)C1CCCCC1,51.0,active
CHEMBL4640558,CC(=O)N[C@@H](C(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N1C[C@H](OCc2ccccc2)C[C@H]1C(=O)NC(CS)C(=O)O)C(C)C)C1CCCCC1,33.0,active
CHEMBL4632418,COc1ccc2cc(O[C@@H]3C[C@@H](C(=O)NC4(C(=O)O)CC4)N(C(=O)[C@@H](NC(=O)[C@@H](NC(C)=O)C4CCCCC4)C(C)C)C3)cnc2c1,800.0,active
CHEMBL4641913,CC(C)C[C@H](NC[C@H](CC(=O)O)NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H]1CCCC[C@H]1C(=O)O)C(N)=O,15000.0,inactive
CHEMBL258734,CC(C)(C)OC(=O)N[C@H]1CCCCC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](OC(=O)N3Cc4cccc(F)c4C3)CN2C1=O,0.2,active
CHEMBL4287268,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C/CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,3.0,active
CHEMBL4448001,Cc1cc(NC(=O)Cc2csc(NS(=O)(=O)c3ccccc3)n2)ccc1Br,2200.0,intermediate
CHEMBL4517125,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2nc3c(Cl)ccc(Cl)c3s2)cc1,1600.0,intermediate
CHEMBL5192990,CC(C)c1ccc(NC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)NCCCN2CCCCC2)cc1,4600.0,intermediate
CHEMBL5172547,[2H]C([2H])([2H])Oc1cc2ccnc(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6(C)CC6)C[C@H]5/C=C/CC[C@@H](C)C[C@@H](CC)[C@H](NC(=O)OC(C)(C)C(F)(F)F)C(=O)N4C3)c2cc1F,4.8,active
CHEMBL5184599,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnc(C(=O)NCCOCCOCCOc2cc3c4c(cccc4c2)C(=O)N(C2CCC(=O)NC2=O)C3=O)cn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,247.0,active
CHEMBL3126842,COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21,3.3,active
CHEMBL295844,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)O)C[C@H]5/C=C\CCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N4C3)cc(-c3ccccc3)nc2c1,3.0,active
CHEMBL72695,CCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C)C(=O)O,150000.0,inactive
CHEMBL75558,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N1C[C@H](OCc2cccc3ccccc23)C[C@H]1C(=O)NC1(C(=O)O)CC1)C(C)C)C1CCCCC1,3500.0,intermediate
CHEMBL295844,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)O)C[C@H]5/C=C\CCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N4C3)cc(-c3ccccc3)nc2c1,11.0,active
CHEMBL3126842,COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21,4.2,active
CHEMBL3126842,COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21,165.0,active
CHEMBL3126842,COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21,164.0,active
CHEMBL3126842,COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21,1.8,active
CHEMBL3126842,COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21,19.9,active
CHEMBL3126842,COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21,4.8,active
CHEMBL3126842,COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21,61.6,active
